cpu_name,num_sockets,cores,price,cpu_mark,cpu_value,thread_mark,thread_value,tdp,power_perf,test_date,socket,category
Intel Xeon Silver 4316 @ 2.30GHz,1,20,900.00,"31,341",34.82,"1,928",2.14,150,208.94,Aug 2021,FCLGA4189,Server
[Dual CPU] Intel Xeon Silver 4316 @ 2.30GHz,2,20,1800.00,"53,687",29.83,"2,150",,150,,Aug 2021,FCLGA4189,Server
Intel Xeon Silver 4410T,1,10,624.00,"28,859",46.25,"3,094",4.96,150,192.39,Apr 2023,FCLGA4677,Server
[Dual CPU] Intel Xeon Silver 4410T,2,10,1248.00,"48,208",38.63,"3,084",,150,,Apr 2023,FCLGA4677,Server
Intel Xeon Silver 4410Y,1,12,563.00,"24,399",43.34,"2,385",4.24,150,162.66,Apr 2023,FCLGA4677,Server
[Dual CPU] Intel Xeon Silver 4410Y,2,12,1126.00,"49,077",43.58,"3,147",,150,,Apr 2023,FCLGA4677,Server
Intel Xeon Silver 4416+,1,20,1176.00,"46,208",39.29,"3,233",2.75,165,280.05,Jun 2023,FCLGA4677,Server
[Dual CPU] Intel Xeon Silver 4416+,2,20,2352.00,"64,909",27.60,"2,676",,165,,Jun 2023,FCLGA4677,Server
[Dual CPU] Intel Xeon Silver 4509Y,2,8,,"41,561",,"2,774",,125,,May 2024,FCLGA4677,Server
Intel Xeon Silver 4510,1,12,563.00,"34,170",60.69,"3,396",6.03,150,227.80,Apr 2024,FCLGA4677,Server
[Dual CPU] Intel Xeon Silver 4510,2,12,1126.00,"57,247",50.84,"3,277",,150,,Apr 2024,FCLGA4677,Server
[Dual CPU] Intel Xeon Silver 4514Y,2,16,1560.00,"47,978",30.76,"2,077",,150,,Mar 2024,FCLGA4677,Server
Intel Xeon W-10855M @ 2.80GHz,1,6,450.00,"12,627",28.06,"2,759",6.13,45,280.59,Aug 2020,FCBGA1440,"Laptop, Server"
Intel Xeon W-10885M @ 2.40GHz,1,8,623.00,"15,737",25.26,"2,768",4.44,45,349.72,Jun 2020,FCBGA1440,"Laptop, Server"
Intel Xeon W-11155MLE @ 1.80GHz,1,4,242.00,"8,502",35.13,"1,862",7.69,25,340.09,Dec 2023,FCBGA1787,Mobile/Embedded
Intel Xeon W-11555MLE @ 1.90GHz,1,6,348.00,"12,591",36.18,"2,542",7.30,25,503.64,Nov 2022,FCBGA1787,Server
Intel Xeon W-11555MRE @ 2.60GHz,1,6,326.00,"17,484",53.63,"3,201",9.82,45,388.53,May 2023,FCBGA1787,"Server, Mobile/Embedded"
Intel Xeon W-11855M @ 3.20GHz,1,6,450.00,"18,159",40.35,"3,254",7.23,45,403.52,Jun 2021,FCBGA1787,"Laptop, Server"
Intel Xeon W-11865MLE @ 1.50GHz,1,8,467.00,"15,958",34.17,"2,808",6.01,25,638.34,Jun 2022,FCBGA1787,"Server, Mobile/Embedded"
Intel Xeon W-11865MRE @ 2.60GHz,1,8,480.00,"19,589",40.81,"3,135",6.53,45,435.31,Jun 2022,FCBGA1787,"Server, Mobile/Embedded"
Intel Xeon W-11955M @ 2.60GHz,1,8,623.00,"22,587",36.26,"3,294",5.29,45,501.94,Jun 2021,FCBGA1787,"Laptop, Server"
Intel Xeon W-1250 @ 3.30GHz,1,6,333.48,"13,610",40.81,"2,831",8.49,80,170.13,Aug 2020,FCLGA1200,Server
Intel Xeon W-1250E @ 3.50GHz,1,6,260.00,"12,212",46.97,"2,588",9.95,80,152.65,Jul 2022,FCLGA1200,Server
Intel Xeon W-1250P @ 4.10GHz,1,6,321.50,"14,353",44.64,"2,980",9.27,125,114.83,May 2021,FCLGA1200,"Desktop, Server"
Intel Xeon W-1270 @ 3.40GHz,1,8,362.00,"17,641",48.73,"3,026",8.36,80,220.51,Jul 2020,FCLGA1200,Server
Intel Xeon W-1270E @ 3.40GHz,1,8,367.00,"18,635",50.78,"2,990",8.15,80,232.94,Jan 2022,FCLGA1200,"Server, Mobile/Embedded"
Intel Xeon W-1270P @ 3.80GHz,1,8,379.00,"17,113",45.15,"2,916",7.69,95,180.14,Sep 2020,FCLGA1200,Server
Intel Xeon W-1270TE @ 2.00GHz,1,8,367.00,"13,553",36.93,"2,796",7.62,35,387.24,Oct 2021,FCLGA1200,Server
Intel Xeon W-1290 @ 3.20GHz,1,10,588.67,"20,071",34.10,"3,086",5.24,80,250.89,Aug 2020,FCLGA1200,Server
Intel Xeon W-1290E @ 3.50GHz,1,10,500.00,"18,786",37.57,"2,806",5.61,95,197.75,Apr 2021,FCLGA1200,Server
Intel Xeon W-1290P @ 3.70GHz,1,10,649.40,"22,435",34.55,"3,169",4.88,125,179.48,Aug 2020,FCLGA1200,Server
Intel Xeon W-1290T @ 1.90GHz,1,10,494.00,"18,409",37.27,"2,974",6.02,35,525.97,Jan 2021,FCLGA1200,Server
Intel Xeon W-1350 @ 3.30GHz,1,6,335.99,"18,999",56.55,"3,495",10.40,80,237.49,Jun 2021,FCLGA1200,Server
Intel Xeon W-1350P @ 4.00GHz,1,6,372.23,"19,749",53.06,"3,539",9.51,65,303.83,Nov 2021,FCLGA1200,Server
Intel Xeon W-1370 @ 2.90GHz,1,8,468.99,"22,926",48.88,"3,478",7.42,80,286.57,Sep 2021,FCLGA1200,"Desktop, Server"
Intel Xeon W-1370P @ 3.60GHz,1,8,508.99,"23,306",45.79,"3,479",6.83,125,186.45,Jun 2021,FCLGA1200,"Desktop, Server"
Intel Xeon W-1390 @ 2.80GHz,1,8,573.99,"23,902",41.64,"3,414",5.95,80,298.77,Nov 2021,FCLGA1200,Server
Intel Xeon W-1390P @ 3.50GHz,1,8,,"25,304",,"3,566",,125,202.43,Sep 2021,FCLGA1200,"Desktop, Server"
Intel Xeon W-2102 @ 2.90GHz,1,4,286.99,"5,079",17.70,"1,691",5.89,120,42.33,Jun 2018,FCLGA2066,Server
Intel Xeon W-2104 @ 3.20GHz,1,4,255.00,"5,552",21.77,"1,814",7.12,120,46.27,Oct 2018,FCLGA2066,Server
Intel Xeon W-2123 @ 3.60GHz,1,4,427.11,"8,465",19.82,"2,191",5.13,120,70.54,Nov 2017,FCLGA2066,Server
Intel Xeon W-2125 @ 4.00GHz,1,4,564.95,"10,030",17.75,"2,563",4.54,120,83.59,Dec 2017,FCLGA2066,Server
Intel Xeon W-2133 @ 3.60GHz,1,6,617.00,"12,665",20.53,"2,261",3.66,140,90.46,Sep 2017,FCLGA2066,Server
Intel Xeon W-2135 @ 3.70GHz,1,6,1007.70,"14,451",14.34,"2,609",2.59,140,103.22,Nov 2017,FCLGA2066,Server
Intel Xeon W-2140B @ 3.20GHz,1,8,,"17,330",,"2,552",,,,Jan 2018,FCLGA2066,Server
Intel Xeon W-2145 @ 3.70GHz,1,8,1224.67,"18,180",14.84,"2,608",2.13,140,129.86,Dec 2017,FCLGA2066,Server
Intel Xeon W-2150B @ 3.00GHz,1,10,,"20,513",,"2,679",,,,Jan 2018,FCLGA2066,Server
Intel Xeon W-2155 @ 3.30GHz,1,10,1530.39,"21,059",13.76,"2,604",1.70,140,150.42,Jan 2018,FCLGA2066,Server
Intel Xeon W-2170B @ 2.50GHz,1,14,,"23,902",,"2,345",,,,Sep 2018,FCLGA-2066,Server
Intel Xeon W-2175 @ 2.50GHz,1,14,432.00,"23,345",54.04,"2,471",5.72,140,166.75,Feb 2019,FCLGA2066,Server
Intel Xeon W-2191B @ 2.30GHz,1,18,,"28,076",,"2,500",,140,200.54,Jun 2021,FCLGA2066,Server
Intel Xeon W-2195 @ 2.30GHz,1,18,1983.82,"27,978",14.10,"2,443",1.23,140,199.84,Dec 2017,FCLGA2066,Server
Intel Xeon W-2223 @ 3.60GHz,1,4,398.95,"8,583",21.52,"2,179",5.46,120,71.53,Apr 2020,FCLGA2066,Server
Intel Xeon W-2225 @ 4.10GHz,1,4,517.38,"10,539",20.37,"2,664",5.15,105,100.37,Mar 2020,FCLGA2066,Server
Intel Xeon W-2235 @ 3.80GHz,1,6,666.99,"14,375",21.55,"2,650",3.97,130,110.58,Aug 2020,FCLGA2066,Server
Intel Xeon W-2245 @ 3.90GHz,1,8,529.00,"19,454",36.77,"2,737",5.17,155,125.51,Apr 2020,FCLGA2066,Server
Intel Xeon W-2255 @ 3.70GHz,1,10,644.00,"22,369",34.73,"2,712",4.21,165,135.57,Mar 2020,FCLGA2066,"Desktop, Server"
Intel Xeon W-2265 @ 3.50GHz,1,12,744.00,"25,973",34.91,"2,797",3.76,165,157.41,Aug 2020,FCLGA2066,Server
Intel Xeon W-2275 @ 3.30GHz,1,14,916.00,"27,866",30.42,"2,754",3.01,165,168.89,Dec 2020,FCLGA2066,Desktop
Intel Xeon W-2295 @ 3.00GHz,1,18,1567.67,"30,668",19.56,"2,634",1.68,165,185.87,Apr 2020,FCLGA2066,Server
Intel Xeon W-3175X @ 3.10GHz,1,28,3039.28,"37,167",12.23,"2,148",0.71,255,145.75,Mar 2019,FCLGA3647,Desktop
Intel Xeon W-3223 @ 3.50GHz,1,8,820.55,"17,039",20.77,"2,445",2.98,160,106.49,Aug 2020,FCLGA3647,Server
Intel Xeon W-3235 @ 3.30GHz,1,12,1998.95,"25,558",12.79,"2,637",1.32,180,141.99,Nov 2019,FCLGA3647,Server
Intel Xeon W-3245 @ 3.20GHz,1,16,2683.99,"30,832",11.49,"2,603",0.97,205,150.40,Oct 2020,FCLGA3647,Server
Intel Xeon W-3245M @ 3.20GHz,1,16,5002.00,"26,814",5.36,"2,571",0.51,205,130.80,Sep 2022,FCLGA3647,Server
Intel Xeon W-3265 @ 2.70GHz,1,24,4551.37,"30,105",6.61,"2,572",0.57,205,146.85,Sep 2019,FCLGA3647,Server
Intel Xeon W-3265M @ 2.70GHz,1,24,6353.00,"33,800",5.32,"2,662",0.42,205,164.88,Oct 2021,FCLGA3647,"Desktop, Server"
Intel Xeon W-3275 @ 2.50GHz,1,28,4894.00,"40,931",8.36,"2,584",0.53,205,199.67,Apr 2023,FCLGA3647,Server
Intel Xeon W-3275M @ 2.50GHz,1,28,7453.00,"39,834",5.34,"2,723",0.37,205,194.31,Jan 2020,FCLGA3647,Server
Intel Xeon W-3323 @ 3.50GHz,1,12,949.00,"25,875",27.27,"2,617",2.76,220,117.61,Oct 2021,FCLGA4189,"Desktop, Server"
Intel Xeon W-3335 @ 3.40GHz,1,16,1299.00,"39,293",30.25,"2,673",2.06,250,157.17,Apr 2022,FCLGA4189,Server
Intel Xeon W-3345 @ 3.00GHz,1,24,2499.00,"45,694",18.28,"2,426",0.97,250,182.77,Aug 2022,FCLGA4189,Server
Intel Xeon W-3365 @ 2.70GHz,1,32,3851.00,"59,038",15.33,"2,625",0.68,270,218.66,Feb 2023,FCLGA4189,Server
Intel Xeon W-3375 @ 2.50GHz,1,38,4499.00,"59,069",13.13,"2,643",0.59,270,218.77,Jun 2022,FCLGA4189,Server
Intel Xeon w3-2423,1,6,,"15,275",,"2,625",,120,127.29,May 2023,FCLGA4677,Server
Intel Xeon w3-2425,1,6,529.00,"18,655",35.26,"3,115",5.89,130,143.50,May 2023,FCLGA4677,Server
Intel Xeon w3-2435,1,8,669.00,"26,358",39.40,"3,404",5.09,165,159.74,May 2023,FCLGA4677,Server
Intel Xeon W3503 @ 2.40GHz,1,2,9.99,"1,118",111.93,"1,025",102.57,130,8.60,May 2009,LGA1366,Server
Intel Xeon W3505 @ 2.53GHz,1,2,14.86,"1,161",78.13,"1,106",74.44,130,8.93,Apr 2009,LGA1366,Server
Intel Xeon W3520 @ 2.67GHz,1,4,59.00,"2,935",49.75,"1,276",21.63,130,22.58,Mar 2009,LGA1366,Server
Intel Xeon W3530 @ 2.80GHz,1,4,338.14,"3,068",9.07,"1,338",3.96,130,23.60,May 2010,LGA1366,Server
Intel Xeon W3540 @ 2.93GHz,1,4,149.00,"3,109",20.86,"1,297",8.70,130,23.91,Jun 2009,LGA1366,Server
Intel Xeon W3550 @ 3.07GHz,1,4,49.95,"3,218",64.42,"1,407",28.17,130,24.75,Sep 2009,LGA1366,Server
Intel Xeon W3565 @ 3.20GHz,1,4,59.95,"3,366",56.15,"1,504",25.09,130,25.89,Dec 2009,LGA1366,Server
Intel Xeon W3570 @ 3.20GHz,1,4,469.95,"3,267",6.95,"1,466",3.12,130,25.13,Jul 2009,LGA1366,Server
Intel Xeon W3580 @ 3.33GHz,1,4,214.50,"3,609",16.82,"1,557",7.26,130,27.76,Nov 2009,LGA1366,Server
Intel Xeon W3670 @ 3.20GHz,1,6,295.19,"6,436",21.80,"1,496",5.07,130,49.51,Apr 2011,LGA1366,Server
Intel Xeon W3680 @ 3.33GHz,1,6,125.05,"6,995",55.94,"1,570",12.56,130,53.81,Apr 2010,LGA1366,Server
Intel Xeon W3690 @ 3.47GHz,1,6,49.99,"7,226",144.55,"1,613",32.28,130,55.58,Mar 2011,LGA1366,Server
Intel Xeon w5-2445,1,10,839.00,"32,251",38.44,"3,376",4.02,175,184.29,May 2023,FCLGA4677,Server
Intel Xeon w5-2455X,1,12,1140.49,"37,857",33.19,"3,549",3.11,200,189.28,Jul 2023,FCLGA4677,Server
Intel Xeon w5-2465X,1,16,1483.94,"46,906",31.61,"3,543",2.39,200,234.53,May 2023,FCLGA4677,Server
Intel Xeon w5-2545,1,12,889.00,"41,688",46.89,"3,853",4.33,210,198.51,Sep 2024,FCLGA4677,Server
Intel Xeon w5-2555X,1,14,1069.00,"51,912",48.56,"3,967",3.71,210,247.20,Sep 2024,FCLGA4677,Server
Intel Xeon w5-2565X,1,18,1339.00,"56,653",42.31,"3,915",2.92,240,236.05,Sep 2024,FCLGA4677,Server
Intel Xeon w5-3423,1,12,1189.00,"28,273",23.78,"2,895",2.44,270,104.72,Nov 2023,FCLGA4677,Server
Intel Xeon w5-3425,1,12,1189.00,"36,726",30.89,"3,389",2.85,270,136.02,Jul 2023,FCLGA4677,Server
Intel Xeon w5-3433,1,16,,"34,849",,"2,657",,220,158.41,May 2024,FCLGA4677,Server
Intel Xeon w5-3435X,1,16,1703.43,"46,352",27.21,"3,457",2.03,324,143.06,May 2023,FCLGA4677,Server
Intel Xeon W5580 @ 3.20GHz,1,4,579.45,"3,368",5.81,"1,499",2.59,130,25.91,Mar 2009,LGA1366,Server
[Dual CPU] Intel Xeon W5580 @ 3.20GHz,2,4,1158.90,"6,384",5.51,"1,485",,130,,Mar 2009,LGA1366,Server
Intel Xeon W5590 @ 3.33GHz,1,4,1406.34,"3,342",2.38,"1,564",1.11,130,25.71,Sep 2009,LGA1366,Server
[Dual CPU] Intel Xeon W5590 @ 3.33GHz,2,4,2812.68,"6,640",2.36,"1,612",,130,,Sep 2009,LGA1366,Server
Intel Xeon w7-2475X,1,20,1789.00,"55,249",30.88,"3,714",2.08,225,245.55,Jul 2023,FCLGA4677,Server
Intel Xeon w7-2495X,1,24,2603.96,"58,228",22.36,"3,555",1.37,225,258.79,Apr 2023,FCLGA4677,Server
Intel Xeon w7-2575X,1,22,1689.00,"61,402",36.35,"3,958",2.34,250,245.61,Sep 2024,FCLGA4677,Server
Intel Xeon w7-3445,1,20,1989.00,"47,108",23.68,"3,251",1.63,270,174.47,Jul 2023,FCLGA4677,Server
Intel Xeon w7-3455,1,24,2489.00,"57,164",22.97,"3,350",1.35,270,211.72,Apr 2024,FCLGA4677,Server
Intel Xeon w7-3465X,1,28,2889.00,"65,879",22.80,"3,444",1.19,300,219.60,May 2023,FCLGA4677,Server
Intel Xeon w7-3565X,1,32,2689.00,"76,649",28.50,"3,972",1.48,335,228.80,Sep 2024,FCLGA4677,Server
Intel Xeon w9-3475X,1,36,4081.00,"65,034",15.94,"3,419",0.84,300,216.78,Apr 2023,FCLGA4677,Server
Intel Xeon w9-3495X,1,56,5889.00,"92,363",15.68,"3,582",0.61,350,263.89,May 2023,FCLGA4677,Server
Intel Xeon w9-3575X,1,44,3789.00,"81,519",21.51,"3,995",1.05,340,239.76,Sep 2024,FCLGA4677,Server
Intel Xeon w9-3595X,1,60,5889.00,"100,127",17.00,"3,990",0.68,385,260.07,Sep 2024,FCLGA4677,Server
Intel Xeon X3210 @ 2.13GHz,1,4,185.71,"1,293",6.96,816,4.40,105,12.31,Dec 2008,LGA775,Server
Intel Xeon X3220 @ 2.40GHz,1,4,66.14,"1,973",29.83,926,14.00,105,18.79,Apr 2009,LGA775,Server
Intel Xeon X3230 @ 2.66GHz,1,4,349.95,"2,052",5.86,"1,091",3.12,95,21.60,Jun 2009,LGA775,Server
Intel Xeon X3320 @ 2.50GHz,1,4,229.50,"1,986",8.65,"1,097",4.78,95,20.90,Oct 2009,LGA775,Server
Intel Xeon X3323 @ 2.50GHz,1,4,19.36,"1,837",94.86,"1,059",54.69,80,22.96,Jun 2014,LGA775,Server
Intel Xeon X3330 @ 2.66GHz,1,4,210.00,"2,111",10.05,"1,152",5.48,95,22.22,Apr 2010,LGA775,Server
Intel Xeon X3350 @ 2.66GHz,1,4,59.99,"2,263",37.73,"1,158",19.31,95,23.82,Dec 2008,LGA775,Server
Intel Xeon X3353 @ 2.66GHz,1,4,73.50,"2,229",30.33,"1,173",15.96,80,27.87,Apr 2014,LGA775,Server
Intel Xeon X3360 @ 2.83GHz,1,4,39.99,"2,398",59.97,"1,237",30.92,95,25.24,Apr 2009,LGA775,Server
Intel Xeon X3363 @ 2.83GHz,1,4,87.60,"2,358",26.92,"1,240",14.16,80,29.48,Oct 2013,LGA771,Server
Intel Xeon X3370 @ 3.00GHz,1,4,40.00,"2,465",61.63,"1,253",31.32,95,25.95,May 2009,LGA775,Server
Intel Xeon X3380 @ 3.16GHz,1,4,509.95,"2,568",5.04,"1,357",2.66,95,27.03,Jan 2009,LGA775,Server
Intel Xeon X3430 @ 2.40GHz,1,4,112.94,"2,293",20.31,"1,028",9.10,95,24.14,Nov 2009,LGA1156,Server
Intel Xeon X3440 @ 2.53GHz,1,4,43.00,"2,773",64.49,"1,147",26.69,95,29.19,Oct 2009,LGA1156,Server
Intel Xeon X3450 @ 2.67GHz,1,4,39.00,"2,853",73.15,"1,221",31.31,95,30.03,Nov 2009,LGA1156,Server
Intel Xeon X3460 @ 2.80GHz,1,4,73.04,"2,957",40.49,"1,250",17.11,95,31.13,Jan 2010,LGA1156,Server
Intel Xeon X3470 @ 2.93GHz,1,4,94.56,"3,268",34.56,"1,400",14.80,95,34.40,Jul 2010,LGA1156,Server
Intel Xeon X3480 @ 3.07GHz,1,4,,"3,273",,"1,409",,95,34.46,Mar 2012,LGA1156,Server
Intel Xeon X5260 @ 3.33GHz,1,2,13.00,"1,238",95.20,"1,406",108.17,80,15.47,Mar 2009,LGA771,Server
[Dual CPU] Intel Xeon X5260 @ 3.33GHz,2,2,26.00,"2,389",91.89,,,80,,Mar 2009,LGA771,Server
Intel Xeon X5270 @ 3.50GHz,1,2,,"1,524",,"1,485",,80,19.05,Sep 2014,LGA771,Server
Intel Xeon X5272 @ 3.40GHz,1,2,140.00,"1,451",10.36,"1,411",10.08,80,18.14,Mar 2009,LGA771,Server
Intel Xeon X5355 @ 2.66GHz,1,4,299.95,"1,979",6.60,"1,060",3.53,120,16.49,Mar 2009,LGA771,Server
[Dual CPU] Intel Xeon X5355 @ 2.66GHz,2,4,599.90,"3,819",6.37,"1,055",,120,,Mar 2009,LGA771,Server
Intel Xeon X5365 @ 3.00GHz,1,4,62.99,"2,331",37.01,"1,223",19.41,150,15.54,Mar 2009,LGA771,Server
[Dual CPU] Intel Xeon X5365 @ 3.00GHz,2,4,125.98,"4,350",34.53,"1,215",,150,,Mar 2009,LGA771,Server
Intel Xeon X5450 @ 3.00GHz,1,4,49.96,"2,389",47.82,"1,256",25.14,120,19.91,Feb 2009,LGA771,Server
[Dual CPU] Intel Xeon X5450 @ 3.00GHz,2,4,99.92,"4,814",48.17,"1,292",,120,,Feb 2009,LGA771,Server
Intel Xeon X5460 @ 3.16GHz,1,4,219.55,"2,572",11.71,"1,349",6.14,120,21.43,Feb 2009,LGA771,Server
[Dual CPU] Intel Xeon X5460 @ 3.16GHz,2,4,439.10,"5,066",11.54,"1,357",,120,,Feb 2009,LGA771,Server
Intel Xeon X5470 @ 3.33GHz,1,4,179.95,"2,901",16.12,"1,400",7.78,120,24.17,Mar 2009,LGA771,Server
[Dual CPU] Intel Xeon X5470 @ 3.33GHz,2,4,359.90,"5,125",14.24,"1,421",,120,,Mar 2009,LGA771,Server
Intel Xeon X5472 @ 3.00GHz,1,4,225.00,"2,197",9.76,"1,220",5.42,120,18.31,Mar 2009,LGA771,Server
[Dual CPU] Intel Xeon X5472 @ 3.00GHz,2,4,450.00,"4,979",11.06,"1,326",,120,,Mar 2009,LGA771,Server
Intel Xeon X5482 @ 3.20GHz,1,4,99.95,"2,755",27.56,"1,400",14.01,150,18.36,Mar 2009,LGA771,Server
[Dual CPU] Intel Xeon X5482 @ 3.20GHz,2,4,199.90,"5,100",25.51,"1,406",,150,,Mar 2009,LGA771,Server
Intel Xeon X5492 @ 3.40GHz,1,4,1391.29,"2,912",2.09,"1,464",1.05,150,19.41,Jan 2008,LGA771,Server
[Dual CPU] Intel Xeon X5492 @ 3.40GHz,2,4,2782.58,"5,469",1.97,"1,467",,150,,Jan 2008,LGA771,Server
Intel Xeon X5550 @ 2.67GHz,1,4,98.00,"3,027",30.89,"1,270",12.95,95,31.87,Apr 2009,LGA1366,Server
[Dual CPU] Intel Xeon X5550 @ 2.67GHz,2,4,196.00,"5,603",28.59,"1,312",,95,,Apr 2009,LGA1366,Server
Intel Xeon X5560 @ 2.80GHz,1,4,100.00,"3,124",31.24,"1,384",13.84,95,32.89,Apr 2009,LGA1366,Server
[Dual CPU] Intel Xeon X5560 @ 2.80GHz,2,4,200.00,"5,864",29.32,"1,390",,95,,Apr 2009,LGA1366,Server
Intel Xeon X5570 @ 2.93GHz,1,4,100.00,"3,294",32.94,"1,392",13.92,95,34.67,May 2009,LGA1366,Server
[Dual CPU] Intel Xeon X5570 @ 2.93GHz,2,4,200.00,"6,244",31.22,"1,447",,95,,May 2009,LGA1366,Server
Intel Xeon X5647 @ 2.93GHz,1,4,19.93,"4,441",222.81,"1,363",68.41,130,34.16,Jul 2011,LGA1366,Server
[Dual CPU] Intel Xeon X5647 @ 2.93GHz,2,4,39.86,"8,369",209.95,"1,418",,130,,Jul 2011,LGA1366,Server
Intel Xeon X5650 @ 2.67GHz,1,6,149.95,"5,715",38.11,"1,294",8.63,95,60.16,Feb 2010,LGA1366,Server
[Dual CPU] Intel Xeon X5650 @ 2.67GHz,2,6,299.90,"10,128",33.77,"1,323",,95,,Feb 2010,LGA1366,Server
Intel Xeon X5660 @ 2.80GHz,1,6,149.95,"6,015",40.11,"1,372",9.15,95,63.32,Apr 2010,LGA1366,Server
[Dual CPU] Intel Xeon X5660 @ 2.80GHz,2,6,299.90,"10,475",34.93,"1,354",,95,,Apr 2010,LGA1366,Server
Intel Xeon X5667 @ 3.07GHz,1,4,18.04,"4,659",258.26,"1,460",80.95,95,49.04,Jul 2010,LGA1366,Server
[Dual CPU] Intel Xeon X5667 @ 3.07GHz,2,4,36.08,"8,511",235.89,"1,443",,95,,Jul 2010,LGA1366,Server
Intel Xeon X5670 @ 2.93GHz,1,6,29.99,"6,104",203.52,"1,400",46.67,95,64.25,Mar 2010,LGA1366,Server
[Dual CPU] Intel Xeon X5670 @ 2.93GHz,2,6,59.98,"10,922",182.09,"1,417",,95,,Mar 2010,LGA1366,Server
Intel Xeon X5672 @ 3.20GHz,1,4,44.99,"4,996",111.05,"1,546",34.37,95,52.59,Sep 2011,LGA1366,Server
[Dual CPU] Intel Xeon X5672 @ 3.20GHz,2,4,89.98,"8,825",98.08,"1,503",,95,,Sep 2011,LGA1366,Server
Intel Xeon X5675 @ 3.07GHz,1,6,13.98,"6,395",457.46,"1,485",106.23,95,67.32,Feb 2011,LGA1366,Server
[Dual CPU] Intel Xeon X5675 @ 3.07GHz,2,6,27.96,"11,709",418.79,"1,511",,95,,Feb 2011,LGA1366,Server
Intel Xeon X5677 @ 3.47GHz,1,4,110.00,"5,043",45.84,"1,618",14.71,130,38.79,Mar 2010,LGA1366,Server
[Dual CPU] Intel Xeon X5677 @ 3.47GHz,2,4,220.00,"8,971",40.78,"1,623",,130,,Mar 2010,LGA1366,Server
Intel Xeon X5679 @ 3.20GHz,1,6,,"7,095",,"1,547",,115,61.70,Dec 2011,LGA1366,Server
[Dual CPU] Intel Xeon X5679 @ 3.20GHz,2,6,,"9,634",,"1,526",,115,,Dec 2011,LGA1366,Server
Intel Xeon X5680 @ 3.33GHz,1,6,23.99,"6,833",284.84,"1,533",63.90,130,52.56,Apr 2010,LGA1366,Server
[Dual CPU] Intel Xeon X5680 @ 3.33GHz,2,6,47.98,"12,580",262.19,"1,608",,130,,Apr 2010,LGA1366,Server
Intel Xeon X5687 @ 3.60GHz,1,4,189.95,"5,309",27.95,"1,636",8.61,130,40.84,Apr 2011,LGA1366,Server
[Dual CPU] Intel Xeon X5687 @ 3.60GHz,2,4,379.90,"9,406",24.76,"1,658",,130,,Apr 2011,LGA1366,Server
Intel Xeon X5690 @ 3.47GHz,1,6,186.20,"7,037",37.79,"1,637",8.79,130,54.13,Mar 2011,LGA1366,Server
[Dual CPU] Intel Xeon X5690 @ 3.47GHz,2,6,372.40,"12,916",34.68,"1,715",,130,,Mar 2011,LGA1366,Server
Intel Xeon X5698 @ 4.40GHz,1,2,,"3,447",,"1,922",,130,26.51,Jun 2013,LGA1366,Server
Intel Xeon X6550 @ 2.00GHz,1,4,79.00,"1,936",24.50,390,4.94,130,14.89,Dec 2013,LGA1567,Server
[Quad CPU] Intel Xeon X7350 @ 2.93GHz,4,4,442.40,"7,836",17.71,"1,186",,130,,Feb 2014,604,Server
[Dual CPU] Intel Xeon X7460 @ 2.66GHz,2,6,404.00,"4,803",11.89,922,,130,,Nov 2015,PGA604,Server
[Quad CPU] Intel Xeon X7550 @ 2.00GHz,4,8,400.00,"14,723",36.81,920,,130,,Jan 2014,LGA1567,Server
[Dual CPU] Intel Xeon X7550 @ 2.00GHz,2,8,200.00,"7,873",39.36,"1,067",,130,,Jan 2014,LGA1567,Server
[Quad CPU] Intel Xeon X7560 @ 2.27GHz,4,8,2200.00,"16,464",7.48,"1,148",,130,,Jan 2011,LGA1567,Server
[Dual CPU] Intel Xeon X7560 @ 2.27GHz,2,8,1100.00,"8,028",7.30,892,,130,,Jan 2011,LGA1567,Server
JLQ JR510,1,8,,"1,039",,582,,,,Dec 2022,Unknown,Mobile/Embedded
"lisa based Qualcomm Technologies, Inc. SM7325",1,8,,"5,456",,"1,882",,,,Oct 2021,Unknown,Mobile/Embedded
M7221,1,4,,760,,646,,,,Sep 2021,Unknown,Mobile/Embedded
Manta,1,2,,356,,426,,,,Mar 2021,Unknown,Mobile/Embedded
"Mars based on Qualcomm Technologies, Inc SM8350",1,8,,"5,230",,"1,984",,,,Aug 2021,Unknown,Mobile/Embedded
Mediatek Dimensity 7025 (MT6855),1,8,,"4,577",,"1,877",,,,May 2023,Unknown,Mobile/Embedded
Mediatek Dimensity 7200-Pro (MT6886),1,8,,"4,717",,"1,971",,,,May 2023,Unknown,Mobile/Embedded
Mediatek Dimensity 7300-Ultra (MT6878),1,8,,"6,874",,"2,264",,,,Jul 2024,Unknown,Mobile/Embedded
Mediatek Dimensity 8200-Ultimate (MT6896),1,8,,"7,435",,"2,296",,,,Oct 2023,Unknown,Mobile/Embedded
Mediatek Dimensity 9200 (MT6985),1,8,,"7,878",,"2,343",,,,Sep 2023,Unknown,Mobile/Embedded
Mediatek DM700,1,8,,"4,471",,"1,566",,,,Nov 2023,Unknown,Mobile/Embedded
MediaTek G85 (MT6769Z),1,8,,"2,742",,"1,098",,,,Feb 2021,Unknown,Mobile/Embedded
MediaTek G88 (MT6769H),1,8,,"2,769",,"1,030",,,,Nov 2021,Unknown,Mobile/Embedded
